ID,TIMESTAMP,NDRE_SUM,NDRE_MEAN,NDRE_STD,NDRE_MIN,NDRE_MAX,NDRE_VAR,NDRE_MEDIAN,NDRE_95PERCENTILE,NDVI_SUM,NDVI_MEAN,NDVI_STD,NDVI_MIN,NDVI_MAX,NDVI_VAR,NDVI_MEDIAN,NDVI_95PERCENTILE,GNDVI_SUM,GNDVI_MEAN,GNDVI_STD,GNDVI_MIN,GNDVI_MAX,GNDVI_VAR,GNDVI_MEDIAN,GNDVI_95PERCENTILE,BNDVI_SUM,BNDVI_MEAN,BNDVI_STD,BNDVI_MIN,BNDVI_MAX,BNDVI_VAR,BNDVI_MEDIAN,BNDVI_95PERCENTILE,NDREI_SUM,NDREI_MEAN,NDREI_STD,NDREI_MIN,NDREI_MAX,NDREI_VAR,NDREI_MEDIAN,NDREI_95PERCENTILE,NPCI_SUM,NPCI_MEAN,NPCI_STD,NPCI_MIN,NPCI_MAX,NPCI_VAR,NPCI_MEDIAN,NPCI_95PERCENTILE,GRVI_SUM,GRVI_MEAN,GRVI_STD,GRVI_MIN,GRVI_MAX,GRVI_VAR,GRVI_MEDIAN,GRVI_95PERCENTILE,NGBDI_SUM,NGBDI_MEAN,NGBDI_STD,NGBDI_MIN,NGBDI_MAX,NGBDI_VAR,NGBDI_MEDIAN,NGBDI_95PERCENTILE,TH_SUM,TH_MEAN,TH_STD,TH_MIN,TH_MAX,TH_VAR,TH_MEDIAN,TH_95PERCENTILE,CH_SUM,CH_MEAN,CH_STD,CH_MIN,CH_MAX,CH_VAR,CH_MEDIAN,CH_95PERCENTILE,CV_SUM,CV_MEAN,CV_STD,CV_MIN,CV_MAX,CV_VAR,CV_MEDIAN,CV_95PERCENTILE,CC_%,CC_mt2,CC_STD,CC_MIN,CC_MAX,CC_VAR,CC_MEDIAN,CC_95PERCENTILE
19,5/28/2024 9:40,8848.278,0.334552,0.083518736,0.06175659,0.5758084,0.00697538,0.3338428,0.46914837,21358.635,0.8075711,0.07786594,0.6376543,0.9510411,0.006063106,0.81788856,0.9156621,15722.876,0.5944831,0.074188024,0.38755736,0.82293254,0.005503863,0.5904976,0.72141606,21881.758,0.82734865,0.051731683,0.6755118,0.9391898,0.002676167,0.83117193,0.9045255,17521.373,0.66247934,0.083363555,0.41368228,0.84489536,0.006949483,0.66766334,0.78620523,18222.836,0.68900937,0.048832674,0.49306875,0.8176975,0.00238463,0.69097686,0.7656462,11423.481,0.43192497,0.11018997,0.10489511,0.7140835,0.012141828,0.4401151,0.59255147,12384.349,0.46825188,0.054057512,0.26323143,0.6219597,0.002922215,0.47326776,0.5482683,756442.3,28.601173,0.54362065,27.420013,31.140015,0.29552338,28.580017,29.51001,8741579,330.5321,0.048093848,330.28204,330.66904,0.002313018,330.53537,330.60388,1116.9022,0.04222386,6.14E-06,0.042191915,0.042241354,3.77E-11,0.042224277,0.042233028,76.61265,3.3794134,0,0.000127745,0.000127745,0,0.000127745,0.000127745
20,5/28/2024 9:40,10066.924,0.36849573,0.08752266,0.08953368,0.60241055,0.007660217,0.37266597,0.50259894,22423.049,0.8207848,0.080951184,0.6376253,0.957768,0.006553095,0.8367985,0.924215,17091.768,0.6256378,0.076970644,0.4060484,0.84028286,0.00592448,0.627434,0.7497348,22911.523,0.83866537,0.05278036,0.68474454,0.9477792,0.002785767,0.846123,0.91192836,18193.633,0.66596925,0.08987684,0.39531845,0.8600621,0.008077846,0.67622834,0.7920163,18838.375,0.6895717,0.049600128,0.5017927,0.82739407,0.002460173,0.69223934,0.76517373,11706.281,0.42850044,0.11701113,0.07400722,0.67415303,0.013691604,0.44081116,0.59570813,12558.622,0.4597019,0.054439057,0.26084372,0.60853964,0.002963611,0.46598822,0.5394857,772407.3,28.273743,0.6202344,27.170013,30.690002,0.38469067,28.170013,29.450012,9029770,330.53848,0.054169662,330.284,330.646,0.002934353,330.55103,330.60382,1153.7213,0.042224675,6.92E-06,0.042192165,0.042238407,4.79E-11,0.042226277,0.04223302,79.14061,3.4907205,0,0.000127745,0.000127745,0,0.000127745,0.000127745
21,5/28/2024 9:40,7936.8774,0.32318854,0.07372065,0.07593956,0.5680833,0.005434734,0.3246594,0.4397586,19437.041,0.791476,0.07351782,0.6376233,0.9454172,0.00540487,0.799664,0.8976896,14281.991,0.58156407,0.06474638,0.3612582,0.8071224,0.004192093,0.5785479,0.6913655,20063.697,0.8169934,0.04704288,0.66532993,0.9382002,0.002213033,0.82079774,0.8882682,15730.354,0.6405401,0.078033075,0.41191107,0.83602804,0.006089161,0.64340085,0.7613609,16619.922,0.6767641,0.042770352,0.5136811,0.81258917,0.001829303,0.6784709,0.74413264,9975.608,0.40620777,0.103186086,0.1299747,0.66462725,0.010647369,0.41046277,0.5649814,11198.164,0.45598885,0.05024053,0.26382488,0.5871462,0.002524111,0.4595592,0.53131604,696208.3,28.349539,0.42342317,27.25,30.369995,0.17928718,28.390015,29.01001,8116815.5,330.55008,0.039433837,330.30298,330.654,0.001555028,330.55533,330.60263,1037.1553,0.042226154,5.04E-06,0.04219459,0.04223943,2.54E-11,0.042226825,0.042232867,71.54321,3.1378858,0,0.000127745,0.000127745,0,0.000127745,0.000127745
22,5/28/2024 9:40,8467.339,0.34218436,0.07885523,0.074612215,0.5585694,0.006218148,0.34479302,0.46569937,20051.578,0.8103267,0.07729709,0.6376263,0.95676494,0.005974841,0.8245361,0.9132032,14915.241,0.60275877,0.07162343,0.37899476,0.8158039,0.005129916,0.6024334,0.7209016,20443.389,0.82616264,0.050332136,0.6653939,0.94548374,0.002533324,0.8324216,0.8982235,16375.912,0.66178596,0.084934734,0.42212594,0.86499214,0.007213908,0.6705396,0.78504443,16873.059,0.6818754,0.046881743,0.4986226,0.84862626,0.002197898,0.68488073,0.7537203,10583.559,0.42770338,0.11303729,0.07659208,0.70514286,0.012777428,0.43756503,0.59192264,11232.995,0.453951,0.05385206,0.23156981,0.61937714,0.002900044,0.4591561,0.53338593,698658.56,28.23428,0.50861,27.170013,30.700012,0.25868413,28.170013,29.26001,8178724.5,330.56494,0.046157982,330.28568,330.6681,0.002130559,330.57156,330.62494,1045.0549,0.042228054,5.90E-06,0.04219238,0.04224123,3.48E-11,0.0422289,0.042235717,72.090164,3.161783,0,0.000127745,0.000127745,0,0.000127745,0.000127745
23,5/28/2024 9:40,5407.903,0.30916363,0.07560005,0.09366696,0.52206177,0.005715368,0.30630487,0.43751797,13723.957,0.78458333,0.07746759,0.6376765,0.94780433,0.006001228,0.78932875,0.9011915,9953.001,0.56900364,0.073195204,0.3562561,0.77619,0.005357538,0.5665872,0.692137,14086.676,0.80532336,0.05007404,0.663051,0.92639744,0.00250741,0.8067885,0.88396037,11190.516,0.63975483,0.08194722,0.40715364,0.8638362,0.006715348,0.6387992,0.7715719,11661.71,0.6666902,0.04488921,0.51270306,0.81101495,0.002015041,0.66595924,0.74032426,7130.0337,0.4076167,0.10615621,0.09505037,0.7162304,0.011269141,0.4061513,0.5802154,7753.5566,0.443262,0.049358994,0.26110908,0.61264825,0.00243631,0.44281125,0.5230538,503596.56,28.790209,0.7030726,27.589996,30.630005,0.49431106,28.640015,30.029999,5781278,330.52872,0.058500227,330.28708,330.63177,0.003422276,330.54434,330.5953,738.61957,0.042223427,7.47E-06,0.04219256,0.042236593,5.58E-11,0.042225424,0.042231932,50.956905,2.234905,0,0.000127745,0.000127745,0,0.000127745,0.000127745
24,5/28/2024 9:40,5489.662,0.31278336,0.077696145,0.07809847,0.5403301,0.00603669,0.30751914,0.44706583,13604.1455,0.7751198,0.07600351,0.63764143,0.9402514,0.005776533,0.77690387,0.8929889,10019.97,0.5709067,0.07494696,0.36444387,0.80163103,0.005617047,0.56453496,0.7026484,14066.695,0.80147666,0.050164167,0.65882105,0.9238644,0.002516444,0.80143774,0.88193977,10916.369,0.6219779,0.076626614,0.41365367,0.82452226,0.005871638,0.6193737,0.7462723,11553.228,0.6582645,0.043254178,0.49955726,0.80225056,0.001870924,0.65869725,0.7286512,6718.3647,0.38279164,0.09391116,0.05944645,0.61387354,0.008819306,0.37991717,0.53368634,7577.0537,0.43171757,0.043498475,0.25301206,0.5732794,0.001892117,0.43311468,0.5001838,503582.9,28.692684,0.57379043,27.529999,30.450012,0.32923546,28.74002,29.640015,5800791,330.53607,0.05869744,330.29712,330.6532,0.003445389,330.5447,330.61536,741.1347,0.042224366,7.50E-06,0.04219384,0.042239327,5.62E-11,0.04222547,0.042234495,51.125835,2.2424448,0,0.000127745,0.000127745,0,0.000127745,0.000127745
25,5/28/2024 9:40,5644.9497,0.30586067,0.08029295,0.07481869,0.581947,0.006446958,0.2983221,0.44858792,14416.258,0.7811154,0.07849473,0.63761777,0.95710164,0.006161423,0.7839613,0.9011596,10256.016,0.5556986,0.07862382,0.32959226,0.8263072,0.006181704,0.54699266,0.69426316,14860.981,0.805212,0.05083031,0.6593407,0.9438982,0.00258372,0.8045335,0.8872347,11760.367,0.6372138,0.07968736,0.43673286,0.8622123,0.006350075,0.63541776,0.7664653,12346.069,0.66894835,0.0438107,0.5136314,0.8192971,0.001919377,0.66779596,0.742388,7686.936,0.41650152,0.100082815,0.14925097,0.66932184,0.010016569,0.41783074,0.5737658,8464.911,0.45865467,0.04622614,0.28702134,0.6114477,0.002136856,0.46005026,0.5322466,530628.44,28.751,0.61914605,27.429993,30.670013,0.38334182,28.720001,29.860016,6100032,330.5407,0.059483904,330.29507,330.69284,0.003538335,330.54996,330.6231,779.37335,0.04222496,7.60E-06,0.04219358,0.042244393,5.77E-11,0.04222614,0.042235486,53.759476,2.3580968,0,0.000127745,0.000127745,0,0.000127745,0.000127745
26,5/28/2024 9:40,6973.506,0.3022632,0.074500956,0.08077468,0.5203549,0.005550392,0.30233368,0.42230016,18133.098,0.7859654,0.07349032,0.63762575,0.9370124,0.005400827,0.79337823,0.8929588,12778.553,0.55387884,0.06898637,0.32511762,0.7880467,0.004759119,0.550248,0.67175245,18625.854,0.80732673,0.0457882,0.6578672,0.9300025,0.002096559,0.8086366,0.879139,14882.529,0.64507586,0.07509381,0.41284686,0.8316286,0.00563908,0.64728284,0.76015866,15524.4,0.67289317,0.04144327,0.4805791,0.8097864,0.001717545,0.6732708,0.7401178,9840.486,0.42653123,0.100715056,0.10314396,0.6722638,0.010143523,0.43206936,0.5771353,10707.45,0.46410874,0.04729108,0.23524825,0.6145518,0.002236446,0.46609968,0.53885984,659999.3,28.607414,0.4147689,26.970001,30.630005,0.17203325,28.600006,29.290009,7625321.5,330.54742,0.055427484,330.3001,330.68402,0.003072206,330.5531,330.62418,974.3036,0.042225815,7.08E-06,0.042194225,0.042243265,5.01E-11,0.04222654,0.04223562,67.22042,2.9478586,0,0.000127745,0.000127745,0,0.000127745,0.000127745
NA,5/28/2024 9:40,5193.0024,0.31390902,0.078457445,0.08319385,0.55986595,0.006155571,0.3064816,0.45488372,12789.724,0.77311796,0.07846459,0.63761777,0.9481806,0.006156692,0.7724928,0.9012599,9328.603,0.563899,0.07533411,0.37855846,0.82001305,0.005675228,0.5558592,0.70057446,13300.903,0.8040215,0.05201525,0.6693484,0.93245846,0.002705586,0.801389,0.8923694,10237.82,0.6188604,0.08257034,0.40505052,0.84218955,0.006817861,0.61269754,0.7617908,10958.448,0.66241974,0.04747238,0.48615548,0.8187282,0.002253627,0.6607813,0.7421265,6435.4897,0.38901508,0.10232353,0.119876735,0.6827721,0.010470104,0.3822498,0.5643228,7402.921,0.44749686,0.050305236,0.25306416,0.6256204,0.002530617,0.4462835,0.53061223,475533.66,28.745348,0.57977825,27.410004,30.619995,0.3361428,28.74002,29.75,5466968.5,330.47482,0.08089268,330.29584,330.7329,0.006543626,330.4797,330.6042,698.4333,0.042216543,1.03E-05,0.042193677,0.042249512,1.07E-10,0.042217165,0.04223307,48.19318,2.11363,0,0.000127745,0.000127745,0,0.000127745,0.000127745
NA,5/28/2024 9:40,4513.3594,0.3049774,0.070490636,0.08951498,0.52396524,0.00496893,0.3002635,0.4258377,11430.028,0.77235043,0.074675515,0.6376204,0.93808186,0.005576433,0.77538294,0.88687307,8114.0938,0.5482874,0.07180667,0.34866163,0.78010523,0.005156198,0.54365903,0.6717441,11751.979,0.7941058,0.050064225,0.669017,0.92488533,0.002506427,0.7943455,0.87430704,9205.63,0.62204397,0.07667344,0.39102563,0.8253845,0.005878816,0.6203411,0.7459889,9637.452,0.6512227,0.04346753,0.5002282,0.80217093,0.001889426,0.6499276,0.7228505,5974.593,0.40371546,0.095198184,0.13096085,0.65183425,0.009062694,0.40331808,0.5552067,6539.669,0.4418981,0.045999847,0.24553151,0.59107393,0.002115986,0.44291666,0.514124,420459.06,28.411335,0.45322618,27.25,29.860016,0.20541397,28.369995,29.179993,4891197,330.49918,0.068590015,330.29776,330.63528,0.00470459,330.51233,330.59097,624.82886,0.042219654,8.76E-06,0.042193923,0.04223704,7.68E-11,0.042221334,0.04223138,43.110237,1.8907602,0,0.000127745,0.000127745,0,0.000127745,0.000127745
NA,5/28/2024 10:30,10089.484,0.34072122,0.08147105,0.06327927,0.5771613,0.006637531,0.3429631,0.46999276,24562.553,0.8294795,0.075730935,0.64909375,0.96593875,0.005735174,0.8457217,0.9273509,18208.318,0.61489594,0.07460999,0.37401757,0.86067045,0.00556665,0.6148068,0.7368758,24929.148,0.84186405,0.04860203,0.6776003,0.9706333,0.002362158,0.84782887,0.9122777,20603.234,0.69577324,0.086822115,0.4080153,0.89842504,0.00753808,0.70782423,0.81714785,21008.082,0.7094457,0.05173052,0.5219087,0.91430396,0.002676047,0.71130824,0.7923321,13678.214,0.46191397,0.12228556,0.025142858,0.7231066,0.014953758,0.47945932,0.629979,14216.631,0.48009792,0.057038605,0.2610648,0.6764445,0.003253403,0.4843677,0.56682056,892056.5,30.124899,0.8428975,28.25,32.51001,0.71047616,30.080017,31.649994,9786504,330.51465,0.052183583,330.311,330.64655,0.002723126,330.51428,330.6022,1242.2759,0.04194979,6.62E-06,0.041923944,0.04196653,4.39E-11,0.04194974,0.041960903,77.40924,3.7574673,0,0.000126923,0.000126923,0,0.000126923,0.000126923
1,5/28/2024 10:30,9481.653,0.3369688,0.079118945,0.08004841,0.5600082,0.006259807,0.33954996,0.46503967,23053.215,0.81929106,0.07510636,0.649147,0.95649236,0.005640965,0.83165437,0.92156035,17138.969,0.6091016,0.07367984,0.3663654,0.8268721,0.00542872,0.60798633,0.7332259,23544.316,0.83674544,0.047238376,0.6694024,0.95170456,0.002231464,0.8408817,0.9086445,19130.033,0.67986596,0.08483615,0.434264,0.8728597,0.007197171,0.6869207,0.8051373,19759.277,0.70222586,0.04975899,0.4562623,0.9093031,0.002475957,0.7024138,0.7836812,12416.681,0.44127643,0.1184551,0.043828264,0.6940363,0.01403161,0.45329118,0.61110395,13295.178,0.47249722,0.056040492,0.23836516,0.6579692,0.003140537,0.47537088,0.5610766,866143,30.78205,0.71171635,28.839996,33.630005,0.5065402,30.74002,32.100006,9300837,330.53305,0.05859568,330.29126,330.68512,0.003433454,330.5402,330.6151,1180.4052,0.041952126,7.44E-06,0.041921437,0.041971426,5.53E-11,0.04195303,0.04196254,73.557594,3.570507,0,0.000126923,0.000126923,0,0.000126923,0.000126923
2,5/28/2024 10:30,6590.4976,0.2837432,0.06409847,0.06417911,0.4932421,0.004108613,0.2830874,0.38792732,17882.5,0.76990336,0.06507854,0.64909846,0.9301087,0.004235217,0.77128506,0.8732384,12857.383,0.5535508,0.061130747,0.37577337,0.7856187,0.003736968,0.55021065,0.65955645,18660.113,0.8033813,0.0413706,0.67839295,0.9293675,0.001711527,0.8032864,0.8706031,14619.198,0.6294072,0.06688546,0.44047248,0.82684565,0.004473664,0.6282867,0.739592,15716.712,0.6766588,0.03954602,0.51984257,0.8236994,0.001563888,0.67636955,0.7416463,9002.743,0.38759962,0.09201271,0.10877193,0.648602,0.008466339,0.38668823,0.5383752,10554.673,0.45441458,0.045266178,0.2833175,0.5890411,0.002049027,0.4555184,0.5262624,726620.75,31.283585,0.64550054,29.570007,33.99002,0.41667092,31.220001,32.5,7676681.5,330.5269,0.07952074,330.28503,330.69373,0.006323548,330.55087,330.6157,974.266,0.041951343,1.01E-05,0.041920647,0.041972518,1.02E-10,0.041954387,0.041962616,60.73756,2.9476023,0,0.000126923,0.000126923,0,0.000126923,0.000126923
3,5/28/2024 10:30,9362.382,0.3232633,0.08580638,0.05978022,0.5774011,0.007362735,0.3236845,0.46250728,23535.11,0.812619,0.07508199,0.649147,0.957836,0.005637304,0.82245153,0.91711926,17459.523,0.60283977,0.07519762,0.38960266,0.8455912,0.005654682,0.5994259,0.73137814,24005.865,0.8288765,0.048584126,0.56822306,0.942824,0.002360418,0.8315977,0.9031813,19616.156,0.67730665,0.078819245,0.43787083,0.8690765,0.006212474,0.6821128,0.7957132,20197.525,0.6973782,0.044153117,0.32561716,0.8326255,0.001949498,0.6972512,0.7692308,12513.582,0.43206733,0.1118712,0.0914748,0.69192636,0.012515165,0.44241926,0.594889,13312.052,0.45963964,0.055130184,0.12781325,0.6203979,0.003039337,0.4630577,0.5430162,892172.44,30.804874,0.8015558,28.890015,33.53,0.6424917,30.679993,32.330017,9573669,330.52646,0.05134594,330.3038,330.63934,0.002636406,330.53598,330.59512,1214.9714,0.041951288,6.52E-06,0.041923027,0.041965615,4.25E-11,0.0419525,0.041960005,75.714714,3.6750221,0,0.000126923,0.000126923,0,0.000126923,0.000126923
4,5/28/2024 10:30,9756.964,0.33151925,0.08559083,0.030947054,0.5935716,0.007325791,0.33471605,0.47134775,24077.516,0.8181006,0.07360998,0.64914334,0.9612808,0.005418429,0.82967573,0.9198743,18050.674,0.61332077,0.07306649,0.3944759,0.8415121,0.005338712,0.6093844,0.739088,24445.055,0.8305851,0.049134966,0.6660002,0.94909364,0.002414245,0.83471864,0.9052015,20048.295,0.6811957,0.07832303,0.42872444,0.87223023,0.006134497,0.68811077,0.7980603,20476.83,0.6957586,0.044553623,0.5079616,0.8442529,0.001985025,0.6967287,0.7669167,12719.798,0.43219057,0.110196434,0.10005653,0.6990446,0.012143253,0.44362077,0.5928271,13282.579,0.451311,0.056569237,0.21057601,0.62218773,0.003200079,0.45582777,0.5372274,906454,30.799128,0.76465076,28.880005,33.450012,0.58469075,30.830017,32.190002,9728474,330.52975,0.059604026,330.28152,330.67758,0.00355264,330.5399,330.60477,1234.7217,0.04195171,7.57E-06,0.0419202,0.04197047,5.72E-11,0.041952994,0.041961227,76.93628,3.7345095,0,0.000126923,0.000126923,0,0.000126923,0.000126923
5,5/28/2024 10:30,9136.1045,0.32710734,0.084123746,0.005968779,0.6078054,0.007076804,0.32744786,0.46451676,22659.674,0.8113038,0.07546285,0.64910614,0.96238786,0.005694641,0.8212909,0.9175474,16963.37,0.60735285,0.07420742,0.37370154,0.8594373,0.005506741,0.6007186,0.7356085,23016.809,0.8240889,0.04968676,0.6756757,0.94948375,0.002468774,0.82700574,0.9001844,18791.658,0.6728133,0.08059443,0.44033176,0.87036014,0.006495461,0.67785084,0.7942437,19196.436,0.6873105,0.044650257,0.525398,0.8397701,0.001993645,0.68795574,0.76026636,11831.188,0.4236022,0.1093377,0.102248006,0.6968912,0.011954734,0.431126,0.58761644,12341.994,0.44189003,0.054153323,0.184375,0.620128,0.002932582,0.44521922,0.5255106,862607.9,30.884659,0.7254891,29.170013,33.51001,0.5263344,30.860016,32.200012,9231156,330.48395,0.07137053,330.2546,330.632,0.005093752,330.5,330.57242,1171.5422,0.04194589,9.06E-06,0.041916784,0.041964684,8.21E-11,0.04194793,0.04195712,73.010254,3.5441246,0,0.000126923,0.000126923,0,0.000126923,0.000126923
6,5/28/2024 10:30,9773.036,0.3279544,0.07837873,0.09621273,0.5602798,0.006143225,0.32875514,0.4556013,24193.521,0.8118653,0.074179545,0.6491033,0.95244944,0.005502605,0.8224495,0.91420114,18126.654,0.60827434,0.06852249,0.4211651,0.82944304,0.004695331,0.60494643,0.7247491,24495.42,0.8219975,0.047015987,0.6917586,0.9432614,0.002210503,0.8255832,0.89230037,20038.77,0.6724419,0.08019819,0.44730762,0.855512,0.006431751,0.67840207,0.79053086,20330.3,0.68222415,0.043188747,0.51809895,0.83369726,0.001865268,0.68278533,0.7523775,12619.933,0.423488,0.10756672,0.10899296,0.6767291,0.0115706,0.4319597,0.5823608,12953.274,0.43467554,0.046584174,0.24193548,0.5828389,0.002170085,0.4363051,0.50814956,920027.94,30.873371,0.6756307,29.26001,34.179993,0.45647678,30.76001,32.02002,9849486,330.46747,0.048132133,330.27612,330.5803,0.002316702,330.4747,330.53284,1249.9921,0.0419438,6.11E-06,0.041919515,0.04195812,3.73E-11,0.04194472,0.0419521,77.90661,3.781313,0,0.000126923,0.000126923,0,0.000126923,0.000126923
7,5/28/2024 10:30,8486.101,0.31223047,0.08185245,-0.004050405,0.553569,0.006699824,0.31031227,0.4502156,21754.447,0.8004168,0.07473549,0.6490994,0.9505024,0.005585393,0.80712914,0.90856624,16037.025,0.59005314,0.07154336,0.3953282,0.8258908,0.005118453,0.58439714,0.7160444,22080.771,0.81241953,0.04794279,0.67370313,0.92797905,0.002298511,0.8141919,0.8875754,18025.36,0.66320604,0.07792252,0.45681894,0.86239344,0.00607192,0.6652641,0.78216743,18369.893,0.6758847,0.041868452,0.50489825,0.814783,0.001752967,0.67565733,0.74312544,11365.577,0.4181763,0.102478385,0.13150425,0.6681367,0.010501819,0.4200559,0.57670075,11784.067,0.43356973,0.047508854,0.24151696,0.5900372,0.002257091,0.43498397,0.5086217,845358.06,31.103497,0.9145106,29.089996,34.49002,0.8363297,30.980011,32.72,8981863,330.46835,0.051154543,330.27173,330.57928,0.002616787,330.47186,330.5476,1139.947,0.041943915,6.49E-06,0.04191896,0.041957993,4.22E-11,0.04194436,0.041953973,71.0591,3.4488688,0,0.000126923,0.000126923,0,0.000126923,0.000126923
8,5/28/2024 10:30,7436.2017,0.3281927,0.083633415,0.05462844,0.5821659,0.006994548,0.3281191,0.4634028,18376.994,0.8110598,0.07852412,0.64913,0.95944166,0.006166037,0.8221751,0.9180782,13751.946,0.60693645,0.075018376,0.3705463,0.8339266,0.005627757,0.6045791,0.73362315,18585.908,0.82027817,0.051224932,0.659511,0.94103837,0.002623994,0.82429945,0.89695776,15240.711,0.6726438,0.085016534,0.43890882,0.8722716,0.007227811,0.6790265,0.7967788,15416.762,0.68040997,0.046152562,0.5150035,0.82789505,0.002130059,0.6808493,0.75429976,9650.061,0.42590085,0.111454196,0.10783848,0.6961498,0.012422037,0.4330497,0.5881107,9814.445,0.4331551,0.051998995,0.20158103,0.5966006,0.002703896,0.43575117,0.51373595,704865.7,31.108976,1.0311962,28.570007,33.98001,1.0633657,31.050018,32.95999,7487957.5,330.47607,0.070047,330.25793,330.68228,0.004906582,330.49033,330.5667,950.20026,0.041944895,8.89E-06,0.04191721,0.041971065,7.90E-11,0.0419467,0.0419564,57.830223,2.875431,0,0.000126923,0.000126923,0,0.000126923,0.000126923
9,5/28/2024 10:30,6852.393,0.329268,0.07945355,0.05231095,0.560657,0.006312866,0.32831275,0.4587859,16886.453,0.8114216,0.0778174,0.64909965,0.9532315,0.006055548,0.82291055,0.91827136,12625.701,0.606685,0.07394424,0.39489824,0.8331748,0.005467751,0.6045198,0.73068976,17111.441,0.8222318,0.050523523,0.6834365,0.93896824,0.002552626,0.82730526,0.8971093,13986.192,0.6720579,0.086785056,0.43987778,0.8739423,0.007531647,0.6791661,0.80016994,14209.243,0.6827722,0.047882784,0.4939526,0.8445819,0.002292761,0.68473893,0.7581338,8881.046,0.42674762,0.11242308,0.11548421,0.69581395,0.012638948,0.43325526,0.5946349,9123.956,0.43842047,0.051298697,0.22557727,0.61128527,0.002631556,0.44081414,0.5184741,645168.06,31.00134,0.873152,28.74002,34.26001,0.7623945,30.910004,32.690002,6877540.5,330.4813,0.08286159,330.27408,330.6607,0.006866043,330.4985,330.59625,872.82275,0.041945554,1.05E-05,0.041919257,0.041968327,1.11E-10,0.04194774,0.041960146,53.117245,2.64116,0,0.000126923,0.000126923,0,0.000126923,0.000126923
10,5/28/2024 10:30,8681.396,0.33771804,0.080671154,0.050871745,0.58283204,0.006507835,0.3400868,0.46396762,20823.336,0.81005555,0.07482681,0.6491011,0.957638,0.005599051,0.82098186,0.91325235,15968.597,0.62120086,0.071631156,0.40667713,0.841472,0.005131023,0.62230957,0.7375766,21258.836,0.8270008,0.049480245,0.67434555,0.93584627,0.002448295,0.8325335,0.8993802,17059.867,0.6636524,0.08100707,0.44604424,0.86053884,0.006562145,0.6697335,0.7839784,17628.975,0.685793,0.0460778,0.50175816,0.8338604,0.002123164,0.6880734,0.75722694,10325.202,0.40166473,0.10594705,0.032306537,0.6607065,0.011224777,0.408897,0.55942804,11096.577,0.43167055,0.051891908,0.18770581,0.5979287,0.00269277,0.436024,0.5096159,788328.9,30.667181,0.53813016,29.01001,32.74002,0.2895841,30.630005,31.640015,8496013,330.51636,0.07005812,330.25412,330.6896,0.00490814,330.52362,330.61234,1078.2463,0.041950006,8.89E-06,0.041916724,0.041971996,7.91E-11,0.04195093,0.041962188,65.597176,3.2620354,0,0.000126923,0.000126923,0,0.000126923,0.000126923
11,5/28/2024 10:30,10116.859,0.34096873,0.08437405,0.033707865,0.5981502,0.00711898,0.3422246,0.48155898,24518.643,0.8263504,0.07573698,0.649156,0.9736981,0.005736089,0.8395648,0.9283562,18520.086,0.62418365,0.072534084,0.41383147,0.87962496,0.005261193,0.6206985,0.75067425,24934.74,0.8403693,0.04831336,0.67722225,0.9624897,0.002334181,0.84559876,0.9120097,20498.26,0.69085175,0.083695985,0.4428024,0.90171605,0.007005018,0.6988268,0.81257015,20984.053,0.7072271,0.046151944,0.5215947,0.85871094,0.002130002,0.7083004,0.78087676,13132.306,0.44259772,0.116785794,0.111170925,0.7098951,0.013638922,0.45498464,0.6093178,13765.295,0.46393007,0.056693945,0.24052288,0.6389224,0.003214204,0.467772,0.54992235,895820.5,30.191706,0.604459,28.649994,32.45999,0.36537063,30.140015,31.230011,9808341,330.53577,0.046875414,330.2901,330.65366,0.002197304,330.5385,330.60657,1244.7452,0.041952472,5.95E-06,0.041921288,0.041967433,3.54E-11,0.04195282,0.041961458,75.72011,3.7649508,0,0.000126923,0.000126923,0,0.000126923,0.000126923
12,5/28/2024 10:30,13138.411,0.3950327,0.07876225,0.029454546,0.61189306,0.006203492,0.40538377,0.5051861,29294.994,0.880818,0.054606654,0.64916223,0.9715946,0.002981887,0.89543533,0.9392136,22377.031,0.6728082,0.064622834,0.3949393,0.87579334,0.004176111,0.67584926,0.77273256,29165.305,0.8769153,0.038157895,0.68251926,0.9597678,0.001456025,0.8838593,0.92517537,25137.977,0.7558221,0.06269313,0.4720023,0.8963977,0.003930428,0.768424,0.8338226,24698.375,0.74260783,0.04176819,0.52904886,0.8717215,0.001744582,0.7458506,0.80598956,17570.014,0.5282802,0.0992154,0.06124161,0.7332215,0.009843697,0.556948,0.64004254,16788.986,0.5047946,0.05469822,0.17052214,0.6792041,0.002991895,0.51250374,0.57992244,978261.94,29.413443,0.56707025,28.350006,32.679993,0.3215687,29.350006,30.290009,10997806,330.63022,0.045797884,330.2979,330.7831,0.002097446,330.63574,330.68356,1396.0441,0.04196446,5.81E-06,0.041922282,0.041983865,3.38E-11,0.04196516,0.04197123,84.868614,4.220048,0,0.000126923,0.000126923,0,0.000126923,0.000126923
